ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Row0,Classify_Row1,Classify_Row2,Classify_Row3,Classify_Row4,Classify_Row5,Classify_Row6,Classify_Row7,Location_Center_X,Location_Center_Y,Number_Object_Number
2,12,2444,130.0,314.0,1.0,1.0009582833792858,0.23356757400452866,1.0,0.7656641604010025,0.8745803241982937,56.54215323321732,56.753854494650845,27.202941017470888,9.468988978763722,8.246211251235321,54.391175754896125,54.97822962900373,74.52253858286288,187.39399999999975,0.9698412698412701,0,0,0,0,1,0,0,0,130.10801963993453,313.620294599018,12
2,13,2283,215.0,315.0,1.0,1.002126751367697,0.24840164667607878,1.0,0.7549603174603174,0.8133689695903413,54.783869045500644,55.57877292636101,25.553864678361276,8.98736135154036,8.0,52.96258488999653,53.066784976139935,72.68612551904988,187.8079999999998,0.9578351164254248,0,0,0,0,1,0,0,0,214.64914586070958,314.3508541392904,13
2,14,2193,309.0,313.0,1.0,1.0119564491064184,0.3258817517438866,0.0,0.712012987012987,0.6532403309414261,54.58748851218854,55.90169943749474,17.804493814764857,6.80495345548108,6.082762530298219,52.23529411764706,51.607586839617646,-76.5246934444894,205.39399999999978,0.9259024699176692,0,0,0,0,1,0,0,0,302.1541267669859,314.82717738258094,14
2,15,1962,401.0,298.0,1.0,1.2255878729834737,0.4517191158841957,0.0,0.5934664246823956,0.22860551369032703,58.34494670902775,60.92618484691127,9.848857801796104,3.7785961433015536,3.605551275463989,53.27434978653109,52.05303990959305,38.53062426507147,328.40599999999915,0.7813620071684586,0,0,0,0,1,0,0,0,390.5453618756371,313.407747196738,15
2,16,2442,130.0,401.0,1.0,1.000902454656687,0.16797494766816792,1.0,0.7516158818097877,0.8623952707492603,56.138749466525866,56.515484603779164,26.92582403567252,9.398157122405404,8.246211251235321,54.44722215136416,55.341088818114635,89.80105078427539,188.63599999999974,0.9665545220660994,0,0,0,0,0,1,0,0,129.64168714168713,400.8734643734644,16
2,17,2354,216.0,405.0,1.0,1.0009517421318421,0.23280602756145752,1.0,0.7506377551020408,0.8700070094952946,55.487853613953426,56.04462507680822,26.90724809414742,9.305348863778727,8.06225774829855,53.52856893573461,53.963224358485185,-80.0172319763146,184.39399999999978,0.9667351129363448,0,0,0,0,0,1,0,0,216.0199660152931,404.8993203058624,17
2,18,2352,304.0,403.0,1.0,1.0036762062399907,0.2601529112645636,1.0,0.7368421052631579,0.7888401923653509,55.733013661800626,56.824290580701486,25.317977802344327,8.847662054568833,7.810249675906654,53.218417864494995,53.81398279308545,78.05644934517107,193.5659999999998,0.9493440968718468,0,0,0,0,0,1,0,0,303.3337585034014,403.98554421768705,18
2,19,2382,398.0,408.0,1.0,1.044936042095338,0.4869170020379902,-3.0,0.7001763668430335,0.4201481014192361,59.91227773905267,62.12889826803627,14.866068747318506,5.280968765989719,5.0,52.58557860215172,52.330273722784455,-87.65777129310683,266.9159999999995,0.9022727272727272,0,0,0,0,0,1,0,0,391.71830394626363,403.563811922754,19
2,20,2416,131.0,494.0,1.0,1.001029609700647,0.23509965070399183,1.0,0.7568922305764411,0.8479369038198408,56.23025936588999,56.515484603779164,26.92582403567252,9.383902785728672,8.154234499766936,53.9390681873823,54.65419673942749,78.69575493880336,189.22199999999972,0.9658205076953827,0,0,0,0,0,0,1,0,131.1498344370861,493.8505794701987,20
2,21,2345,216.0,495.0,1.0,1.0022257803548358,0.269005619453199,1.0,0.7613636363636364,0.7817519509516403,55.67753236378928,56.089214649520635,26.019223662515376,9.08650801157847,8.0,53.813346752081806,53.625180973870584,-88.60859726597307,194.15199999999976,0.9534458223216099,0,0,0,0,0,0,1,0,216.0498933901919,495.69850746268656,21
2,22,2160,298.0,499.0,1.0,1.0317700734672182,0.3697558257164057,-2.0,0.7149950347567031,0.48444567403408106,55.14897103701223,57.77542730261716,18.439088914585774,6.05605471861252,5.0,52.0,51.240506254208846,84.57912941953903,236.70599999999968,0.8947804473902236,0,0,0,0,0,0,1,0,301.67685185185184,493.08379629629627,22
2,23,1952,390.0,476.0,1.0,1.2733908629960222,0.6007948249624058,1.0,0.5737801293356849,0.19513918971897662,62.092378001425445,62.39390995922599,9.899494936611665,3.7639909066805526,3.605551275463989,52.04565858327864,49.63684963627022,-79.88001082214848,354.545999999999,0.7753723932472691,0,0,0,0,0,0,1,0,389.3191598360656,494.0614754098361,23
2,24,3399,131.0,586.0,1.0,1.0032901026508279,0.36053154277961597,1.0,0.7578595317725753,0.8060985181014821,68.07315750417474,68.18357573492314,31.016124838541646,10.962254884718847,9.848857801796104,63.446746608257335,63.49503492596404,88.42527292440506,230.1899999999996,0.9641185647425897,0,0,0,0,0,0,0,1,130.84260076493086,586.2030008826125,24
2,25,3418,216.0,590.0,1.0,1.0037798805291394,0.31463547000914033,1.0,0.7502194907813872,0.7699435942147885,67.72075559401708,69.28924880528002,31.304951684997057,10.800685588478768,9.433981132056603,64.8459713474939,64.28139310062761,81.6549434293976,236.1899999999996,0.9546152771959223,0,0,0,0,0,0,0,1,216.25629022820362,589.8826799297835,25
2,26,3195,305.0,585.0,1.0,1.0099712199770066,0.26887014425432987,1.0,0.7118983957219251,0.7275377486589122,65.22241300104949,68.35202996254024,28.178005607210743,9.872618227910571,8.602325267042627,63.629020770902635,62.82069125640258,-83.16770230140918,234.9159999999995,0.9333917616126206,0,0,0,0,0,0,0,1,303.77777777777777,587.0294209702661,26
2,27,3163,393.0,592.0,1.0,1.0409721969318757,0.4780008599506935,0.0,0.6741261722080136,0.6217229240508533,68.72530687781392,70.83784299369935,23.08679276123039,8.646559139762603,7.810249675906654,61.26826258349424,60.36551705741307,28.87712535664116,252.84599999999958,0.9169444847079287,0,0,0,0,0,0,0,1,389.3936136579197,588.3294340815681,27
2,28,3419,131.0,41.0,1.0,1.0106367979864657,0.48772176601320566,1.0,0.7865194386933517,0.885342908795338,70.58836273444851,70.49113419430843,30.4138126514911,10.986672189278707,9.848857801796104,61.45042315914324,61.623579173478575,68.3836131251131,220.29199999999963,0.9721353426215524,0,1,0,0,0,0,0,0,131.1769523252413,41.50307107341328,28
3,1,388,147.0,51.0,1.0,5.157767532518148,0.4748137784737961,40.0,0.17946345975948197,0.017249774345016216,53.5552828893946,47.634021455258214,3.0,1.1115549462294922,1.0,43.8,47.133270164907884,-34.247013670733395,531.6539999999986,0.23081499107674003,0,1,0,0,0,0,0,0,128.3737113402062,46.78092783505155,1
3,2,68,223.0,53.0,1.0,21.704577359443565,0.5441629660121796,22.0,0.036170212765957444,0.042253092836652024,46.950712166894625,46.09772228646444,2.0,1.0563003988933262,1.0,34.899279814111125,39.39068683719626,62.33693584796228,142.21000000000004,0.05367008681925809,0,1,0,0,0,0,0,0,212.83823529411765,48.1764705882353,2
3,3,17,308.0,51.0,1.0,51.705512308013574,0.6547207572844119,7.0,0.01619047619047619,0.13584416030064142,37.754045163072966,34.36568055487916,1.0,1.0,1.0,20.64334701989104,28.537181911191322,48.651825711934585,39.656,0.03133640552995392,0,1,0,0,0,0,0,0,290.11764705882354,41.1764705882353,3
3,4,1,351.0,52.0,1.0,0.0,0.0,1.0,1.0,0.7853981633974483,0.095,0.0,1.0,1.0,1.0,0.0,0.095,0.0,4.0,1.0,0,1,0,0,0,0,0,0,351.0,52.0,4
3,5,159,129.0,134.0,1.0,11.601061854149417,0.4500913883595641,38.0,0.08403805496828752,0.01984672005773296,51.09250109693455,45.18849411078001,1.4142135623730951,1.0052102334889697,1.0,41.868059738056985,45.624709269772254,9.459316143642024,317.2919999999995,0.10491586935004947,0,0,1,0,0,0,0,0,130.40251572327045,138.16352201257862,5
3,6,22,217.0,110.0,1.0,71.64294651721337,0.6529084275700103,10.0,0.017080745341614908,0.10102524123053658,50.481498231297145,45.044422518220834,1.0,1.0,1.0,25.578007794951912,38.236547119232675,-60.954777466152294,52.312000000000005,0.02736318407960199,0,0,1,0,0,0,0,0,212.54545454545453,130.8181818181818,6
3,7,1,280.0,147.0,1.0,0.0,0.0,1.0,1.0,0.7853981633974483,0.095,0.0,1.0,1.0,1.0,0.0,0.095,0.0,4.0,1.0,0,0,1,0,0,0,0,0,280.0,147.0,7
