Classify_Row1_NumObjectsPerBin,Classify_Row1_PctObjectsPerBin,Classify_Row2_NumObjectsPerBin,Classify_Row2_PctObjectsPerBin,Classify_Row3_NumObjectsPerBin,Classify_Row3_PctObjectsPerBin,Classify_Row4_NumObjectsPerBin,Classify_Row4_PctObjectsPerBin,Classify_Row5_NumObjectsPerBin,Classify_Row5_PctObjectsPerBin,Classify_Row6_NumObjectsPerBin,Classify_Row6_PctObjectsPerBin,Classify_Row7_NumObjectsPerBin,Classify_Row7_PctObjectsPerBin,FileName_original,Height_original,ImageNumber,PathName_FinalObjectNumbers,PathName_original,Threshold_FinalThreshold_Prespots,Threshold_OrigThreshold_Prespots,Threshold_SumOfEntropies_Prespots,Threshold_WeightedVariance_Prespots,Width_original
4,14.814814814814815,4,14.814814814814815,4,14.814814814814815,4,14.814814814814815,4,14.814814814814815,4,14.814814814814815,3,11.11111111111111,1D ura crop 4-23-18.tif,640,1,c:\users\sarah\Desktop\Example Results\Object Numbers,C:\Users\sarah\Desktop\Example Inputs,0.1,0.1,-6.362000730971661,0.0,529
4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,1D ura crop 6-26-18.tif,640,2,c:\users\sarah\Desktop\Example Results\Object Numbers,C:\Users\sarah\Desktop\Example Inputs,0.1,0.1,-6.360501273252208,0.0,522
2,9.090909090909092,1,4.545454545454546,4,18.181818181818183,3,13.636363636363637,4,18.181818181818183,4,18.181818181818183,4,18.181818181818183,2D azc crop 4-23-18.tif,640,3,c:\users\sarah\Desktop\Example Results\Object Numbers,C:\Users\sarah\Desktop\Example Inputs,0.1,0.1,-6.361362536063641,0.0,531
4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,4,14.285714285714286,2D min crop 4-23-18.tif,640,4,c:\users\sarah\Desktop\Example Results\Object Numbers,C:\Users\sarah\Desktop\Example Inputs,0.1,0.1,-6.361369663700046,0.0,531
4,15.384615384615385,4,15.384615384615385,2,7.6923076923076925,4,15.384615384615385,4,15.384615384615385,4,15.384615384615385,4,15.384615384615385,2D rapa crop 4-23-18.tif,640,5,c:\users\sarah\Desktop\Example Results\Object Numbers,C:\Users\sarah\Desktop\Example Inputs,0.1,0.1,-6.361994776690171,0.0,531
